Κωδικός,Προϊόν,W%-Μήνας-Ετήσιο,ΔΤΚ,
1193,ΠΑΙΔΙΚΕΣ ΤΡΟΦΕΣ,Ιούνιος,119,94
1193,ΠΑΙΔΙΚΕΣ ΤΡΟΦΕΣ,Ιούλιος,121,77
1193,ΠΑΙΔΙΚΕΣ ΤΡΟΦΕΣ,Αύγουστος,123,4
1193,ΠΑΙΔΙΚΕΣ ΤΡΟΦΕΣ,Σεπτέμβριος,123,37
1193,ΠΑΙΔΙΚΕΣ ΤΡΟΦΕΣ,Οκτώβριος,121,24
1193,ΠΑΙΔΙΚΕΣ ΤΡΟΦΕΣ,Νοέμβριος,123,63
1193,ΠΑΙΔΙΚΕΣ ΤΡΟΦΕΣ,Δεκέμβριος,123,91
1193,ΠΑΙΔΙΚΕΣ ΤΡΟΦΕΣ,ΕΤΗΣΙΟΣ,120,5
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,W%0,0,30
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Ιανουάριος,100,9
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Φεβρουάριος,99,49
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Μάρτιος,101,44
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Απρίλιος,99,27
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Μάιος,107,19
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Ιούνιος,108,54
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Ιούλιος,111,30
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Αύγουστος,110,39
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Σεπτέμβριος,112,54
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Οκτώβριος,113,36
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Νοέμβριος,113,89
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Δεκέμβριος,112,50
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,ΕΤΗΣΙΟΣ,107,5
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,W%0,0,39
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Ιανουάριος,105,51
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Φεβρουάριος,106,28
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Μάρτιος,110,23
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Απρίλιος,110,72
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Μάιος,110,88
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Ιούνιος,109,52
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Ιούλιος,112,27
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Αύγουστος,116,3
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Σεπτέμβριος,119,77
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Οκτώβριος,120,53
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Νοέμβριος,121,62
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Δεκέμβριος,120,74
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,ΕΤΗΣΙΟΣ,113,68
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,W%0,3,49
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Ιανουάριος,105,82
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Φεβρουάριος,106,72
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Μάρτιος,108,41
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Απρίλιος,107,22
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Μάιος,111,46
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Ιούνιος,111,79
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Ιούλιος,113,67
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Αύγουστος,116,60
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Σεπτέμβριος,117,65
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Οκτώβριος,118,40
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Νοέμβριος,119,8
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Δεκέμβριος,118,92
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,ΕΤΗΣΙΟΣ,112,98
11,ΔΙΑΤΡΟΦΗ,W%0,198,35
11,ΔΙΑΤΡΟΦΗ,Ιανουάριος,106,96
11,ΔΙΑΤΡΟΦΗ,Φεβρουάριος,109,30
11,ΔΙΑΤΡΟΦΗ,Μάρτιος,110,6
11,ΔΙΑΤΡΟΦΗ,Απρίλιος,112,81
11,ΔΙΑΤΡΟΦΗ,Μάιος,114,96
11,ΔΙΑΤΡΟΦΗ,Ιούνιος,117,62
11,ΔΙΑΤΡΟΦΗ,Ιούλιος,116,42
11,ΔΙΑΤΡΟΦΗ,Αύγουστος,117,86
11,ΔΙΑΤΡΟΦΗ,Σεπτέμβριος,119,36
11,ΔΙΑΤΡΟΦΗ,Οκτώβριος,121,7
11,ΔΙΑΤΡΟΦΗ,Νοέμβριος,122,33
11,ΔΙΑΤΡΟΦΗ,Δεκέμβριος,122,36
11,ΔΙΑΤΡΟΦΗ,ΕΤΗΣΙΟΣ,115,93
1211,ΚΑΦΕΣ,W%0,4,44
1211,ΚΑΦΕΣ,Ιανουάριος,120,11
1211,ΚΑΦΕΣ,Φεβρουάριος,120,24
1211,ΚΑΦΕΣ,Μάρτιος,121,65
1211,ΚΑΦΕΣ,Απρίλιος,124,78
1211,ΚΑΦΕΣ,Μάιος,125,3
1211,ΚΑΦΕΣ,Ιούνιος,127,9
1211,ΚΑΦΕΣ,Ιούλιος,129,70
1211,ΚΑΦΕΣ,Αύγουστος,132,18
1211,ΚΑΦΕΣ,Σεπτέμβριος,134,30
1211,ΚΑΦΕΣ,Οκτώβριος,135,36
1211,ΚΑΦΕΣ,Νοέμβριος,135,36
1211,ΚΑΦΕΣ,Δεκέμβριος,136,32
1211,ΚΑΦΕΣ,ΕΤΗΣΙΟΣ,128,51
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,W%0,0,50
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Ιανουάριος,113,46
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Φεβρουάριος,114,26
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Μάρτιος,112,90
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Απρίλιος,114,97
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Μάιος,115,69
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Ιούνιος,117,75
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Ιούλιος,117,85
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Αύγουστος,119,20
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Σεπτέμβριος,119,81
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Οκτώβριος,120,5
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Νοέμβριος,120,17
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Δεκέμβριος,119,50
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,ΕΤΗΣΙΟΣ,117,13
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,W%0,0,26
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Ιανουάριος,93,76
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Φεβρουάριος,93,76
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Μάρτιος,94,46
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Απρίλιος,97,77
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Μάιος,96,59
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Ιούνιος,97,42
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Ιούλιος,101,37
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Αύγουστος,101,25
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Σεπτέμβριος,96,69
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Οκτώβριος,99,87
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Νοέμβριος,100,82
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Δεκέμβριος,102,99
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,ΕΤΗΣΙΟΣ,98,6
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,W%0,5,20
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Ιανουάριος,118,17
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Φεβρουάριος,118,36
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Μάρτιος,119,45
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Απρίλιος,122,49
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Μάιος,122,70
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Ιούνιος,124,69
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Ιούλιος,127,15
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Αύγουστος,129,35
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Σεπτέμβριος,130,91
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Οκτώβριος,132,3
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Νοέμβριος,132,10
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Δεκέμβριος,132,97
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,ΕΤΗΣΙΟΣ,125,86
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,W%0,1,45
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Ιανουάριος,95,97
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Φεβρουάριος,97,47
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Μάρτιος,99,7
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Απρίλιος,100,22
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Μάιος,99,15
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Ιούνιος,100,48
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Ιούλιος,101,12
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Αύγουστος,103,26
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Σεπτέμβριος,103,55
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Οκτώβριος,103,55
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Νοέμβριος,102,17
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Δεκέμβριος,102,12
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,ΕΤΗΣΙΟΣ,100,68
1222,ΑΝΑΨΥΚΤΙΚΑ,W%0,2,79
1222,ΑΝΑΨΥΚΤΙΚΑ,Ιανουάριος,96,66
1222,ΑΝΑΨΥΚΤΙΚΑ,Φεβρουάριος,97,3
1222,ΑΝΑΨΥΚΤΙΚΑ,Μάρτιος,96,81
1222,ΑΝΑΨΥΚΤΙΚΑ,Απρίλιος,97,21
1222,ΑΝΑΨΥΚΤΙΚΑ,Μάιος,98,87
1222,ΑΝΑΨΥΚΤΙΚΑ,Ιούνιος,99,42
1222,ΑΝΑΨΥΚΤΙΚΑ,Ιούλιος,98,67
1222,ΑΝΑΨΥΚΤΙΚΑ,Αύγουστος,98,87
1222,ΑΝΑΨΥΚΤΙΚΑ,Σεπτέμβριος,99,93
1222,ΑΝΑΨΥΚΤΙΚΑ,Οκτώβριος,100,5
1222,ΑΝΑΨΥΚΤΙΚΑ,Νοέμβριος,102,51
1222,ΑΝΑΨΥΚΤΙΚΑ,Δεκέμβριος,102,85
1222,ΑΝΑΨΥΚΤΙΚΑ,ΕΤΗΣΙΟΣ,99,7
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,W%0,2,64
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιανουάριος,98,61
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Φεβρουάριος,96,45
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Μάρτιος,97,37
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Απρίλιος,99,88
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Μάιος,99,15
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιούνιος,98,29
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιούλιος,96,94
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Αύγουστος,98,11
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Σεπτέμβριος,98,31
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Οκτώβριος,101,14
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Νοέμβριος,105,74
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Δεκέμβριος,107,45
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,ΕΤΗΣΙΟΣ,99,79
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,W%0,6,87
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιανουάριος,97,3
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Φεβρουάριος,96,66
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Μάρτιος,97,25
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Απρίλιος,98,63
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Μάιος,98,79
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιούνιος,98,96
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιούλιος,98,27
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Αύγουστος,99,25
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Σεπτέμβριος,99,81
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Οκτώβριος,100,95
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Νοέμβριος,103,43
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Δεκέμβριος,104,21
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,ΕΤΗΣΙΟΣ,99,44
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),W%0,12,7
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Ιανουάριος,102,98
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Φεβρουάριος,102,83
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Μάρτιος,103,59
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Απρίλιος,105,56
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Μάιος,105,74
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Ιούνιος,106,58
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Ιούλιος,107,7
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Αύγουστος,108,48
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Σεπτέμβριος,109,40
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Οκτώβριος,110,51
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Νοέμβριος,112,5
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Δεκέμβριος,112,85
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),ΕΤΗΣΙΟΣ,107,3
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,W%0,210,42
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Ιανουάριος,106,76
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Φεβρουάριος,108,95
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Μάρτιος,109,71
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Απρίλιος,112,41
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Μάιος,114,44
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Ιούνιος,116,99
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Ιούλιος,115,89
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Αύγουστος,117,34
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Σεπτέμβριος,118,80
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Οκτώβριος,120,47
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Νοέμβριος,121,76
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Δεκέμβριος,121,83
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,ΕΤΗΣΙΟΣ,115,45
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,W%0,3,99
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Ιανουάριος,101,17
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Φεβρουάριος,99,46
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Μάρτιος,99,84
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Απρίλιος,98,94
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Μάιος,102,0
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Ιούνιος,102,58
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Ιούλιος,103,0
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Αύγουστος,102,31
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Σεπτέμβριος,102,88
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Οκτώβριος,102,98
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Νοέμβριος,104,46
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Δεκέμβριος,101,86
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,ΕΤΗΣΙΟΣ,101,79
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,W%0,3,99
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Ιανουάριος,101,17
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Φεβρουάριος,99,46
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Μάρτιος,99,84
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Απρίλιος,98,94
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Μάιος,102,0
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Ιούνιος,102,58
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Ιούλιος,103,0
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Αύγουστος,102,31
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Σεπτέμβριος,102,88
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Οκτώβριος,102,98
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Νοέμβριος,104,46
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Δεκέμβριος,101,86
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,ΕΤΗΣΙΟΣ,101,79
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,W%0,4,22
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Ιανουάριος,97,87
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Φεβρουάριος,98,25
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Μάρτιος,100,12
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Απρίλιος,96,48
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Μάιος,101,46
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Ιούνιος,102,25
