date,energy_mwh,fuel,percentage
2021-08-01 20:00:00,190889,ΣΥΝΟΛΟ,1.0
2021-08-01 20:00:00,22960,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1202793246336876
2021-08-02 20:00:00,89625,ΑΕΡΙΟ,0.466872255416239
2021-08-02 20:00:00,14668,ΑΙΟΛΙΚΑ,0.0764081700691257
2021-08-02 20:00:00,29551,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1539363126338106
2021-08-02 20:00:00,31322,ΛΙΓΝΙΤΗΣ,0.1631617604925795
2021-08-02 20:00:00,191969,ΣΥΝΟΛΟ,1.0
2021-08-02 20:00:00,26803,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1396215013882449
2021-08-03 20:00:00,94098,ΑΕΡΙΟ,0.4870698579651331
2021-08-03 20:00:00,7269,ΑΙΟΛΙΚΑ,0.0376257816058636
2021-08-03 20:00:00,31047,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1607054122323905
2021-08-03 20:00:00,31048,ΛΙΓΝΙΤΗΣ,0.1607105884301627
2021-08-03 20:00:00,193192,ΣΥΝΟΛΟ,1.0
2021-08-03 20:00:00,29730,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1538883597664499
2021-08-04 20:00:00,83112,ΑΕΡΙΟ,0.4351436394954947
2021-08-04 20:00:00,15835,ΑΙΟΛΙΚΑ,0.0829061932261425
2021-08-04 20:00:00,33691,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1763935936837365
2021-08-04 20:00:00,34617,ΛΙΓΝΙΤΗΣ,0.1812417866062126
2021-08-04 20:00:00,190999,ΣΥΝΟΛΟ,1.0
2021-08-04 20:00:00,23744,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1243147869884135
2021-08-05 20:00:00,71022,ΑΕΡΙΟ,0.4102875166808201
2021-08-05 20:00:00,26384,ΑΙΟΛΙΚΑ,0.1524179245882509
2021-08-05 20:00:00,28484,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1645494301080859
2021-08-05 20:00:00,30718,ΛΙΓΝΙΤΗΣ,0.1774550412182342
2021-08-05 20:00:00,173103,ΣΥΝΟΛΟ,1.0
2021-08-05 20:00:00,16495,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0952900874046088
2021-08-06 20:00:00,69242,ΑΕΡΙΟ,0.4531514846107028
2021-08-06 20:00:00,21186,ΑΙΟΛΙΚΑ,0.1386509250593909
2021-08-06 20:00:00,23821,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1558955765996295
2021-08-06 20:00:00,24772,ΛΙΓΝΙΤΗΣ,0.1621193578576056
2021-08-06 20:00:00,152801,ΣΥΝΟΛΟ,1.0
2021-08-06 20:00:00,13780,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0901826558726709
2021-08-07 20:00:00,72124,ΑΕΡΙΟ,0.5152708022261436
2021-08-07 20:00:00,6142,ΑΙΟΛΙΚΑ,0.0438798911218592
2021-08-07 20:00:00,21930,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1566730726640137
2021-08-07 20:00:00,25520,ΛΙΓΝΙΤΗΣ,0.1823208761689754
2021-08-07 20:00:00,139973,ΣΥΝΟΛΟ,1.0
2021-08-07 20:00:00,14257,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1018553578190079
2021-08-08 20:00:00,79628,ΑΕΡΙΟ,0.5026131744388618
2021-08-08 20:00:00,6034,ΑΙΟΛΙΚΑ,0.0380867018456333
2021-08-08 20:00:00,18110,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1143106016613225
2021-08-08 20:00:00,33208,ΛΙΓΝΙΤΗΣ,0.2096094124775923
2021-08-08 20:00:00,158428,ΣΥΝΟΛΟ,1.0
2021-08-08 20:00:00,21448,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.13538010957659
2021-08-09 20:00:00,82021,ΑΕΡΙΟ,0.4915027744819569
2021-08-09 20:00:00,6135,ΑΙΟΛΙΚΑ,0.0367633840290511
2021-08-09 20:00:00,26619,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1595117391148024
2021-08-09 20:00:00,34753,ΛΙΓΝΙΤΗΣ,0.2082539340116732
2021-08-09 20:00:00,166878,ΣΥΝΟΛΟ,1.0
2021-08-09 20:00:00,17350,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1039681683625163
2021-08-10 20:00:00,79690,ΑΕΡΙΟ,0.4785151558822116
2021-08-10 20:00:00,6502,ΑΙΟΛΙΚΑ,0.0390426094057741
2021-08-10 20:00:00,26958,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1618749099293846
2021-08-10 20:00:00,35666,ΛΙΓΝΙΤΗΣ,0.2141639045011288
2021-08-10 20:00:00,166536,ΣΥΝΟΛΟ,1.0
2021-08-10 20:00:00,17720,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1064034202815007
2021-08-11 20:00:00,61183,ΑΕΡΙΟ,0.4129912383729564
2021-08-11 20:00:00,37445,ΑΙΟΛΙΚΑ,0.2527574149825172
2021-08-11 20:00:00,9920,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0669609709340785
2021-08-11 20:00:00,27745,ΛΙΓΝΙΤΗΣ,0.1872814655812509
2021-08-11 20:00:00,148146,ΣΥΝΟΛΟ,1.0
2021-08-11 20:00:00,11853,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0800089101291968
2021-08-12 20:00:00,78114,ΑΕΡΙΟ,0.5259245793694076
2021-08-12 20:00:00,34689,ΑΙΟΛΙΚΑ,0.2335534953240824
2021-08-12 20:00:00,1630,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0109744356244992
2021-08-12 20:00:00,21433,ΛΙΓΝΙΤΗΣ,0.1443037292882775
2021-08-12 20:00:00,148527,ΣΥΝΟΛΟ,1.0
2021-08-12 20:00:00,12661,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0852437603937331
2021-08-13 20:00:00,64216,ΑΕΡΙΟ,0.4867097673925071
2021-08-13 20:00:00,46638,ΑΙΟΛΙΚΑ,0.3534815331327355
2021-08-13 20:00:00,-773,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.0058587680670612
2021-08-13 20:00:00,9767,ΛΙΓΝΙΤΗΣ,0.0740266335200357
2021-08-13 20:00:00,131939,ΣΥΝΟΛΟ,1.0
2021-08-13 20:00:00,12091,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0916408340217827
2021-08-14 20:00:00,51304,ΑΕΡΙΟ,0.4538008385373361
2021-08-14 20:00:00,44856,ΑΙΟΛΙΚΑ,0.396766147150919
2021-08-14 20:00:00,-4328,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.0382825906204114
2021-08-14 20:00:00,9558,ΛΙΓΝΙΤΗΣ,0.0845436693969253
2021-08-14 20:00:00,113054,ΣΥΝΟΛΟ,1.0
2021-08-14 20:00:00,11664,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1031719355352309
2021-08-15 20:00:00,76668,ΑΕΡΙΟ,0.5761782013031421
2021-08-15 20:00:00,26666,ΑΙΟΛΙΚΑ,0.2004013136634526
2021-08-15 20:00:00,5606,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0421304194253849
2021-08-15 20:00:00,9785,ΛΙΓΝΙΤΗΣ,0.0735365954472693
2021-08-15 20:00:00,133063,ΣΥΝΟΛΟ,1.0
2021-08-15 20:00:00,14338,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1077534701607509
2021-08-16 20:00:00,87468,ΑΕΡΙΟ,0.6183669141039236
2021-08-16 20:00:00,7492,ΑΙΟΛΙΚΑ,0.0529657122658183
2021-08-16 20:00:00,20871,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1475503711558854
2021-08-16 20:00:00,13264,ΛΙΓΝΙΤΗΣ,0.0937716507599858
2021-08-16 20:00:00,141450,ΣΥΝΟΛΟ,1.0
2021-08-16 20:00:00,12355,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0873453517143867
2021-08-17 20:00:00,82725,ΑΕΡΙΟ,0.5698569932767552
2021-08-17 20:00:00,7814,ΑΙΟΛΙΚΑ,0.0538272897608288
2021-08-17 20:00:00,23716,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1633693375950622
2021-08-17 20:00:00,18513,ΛΙΓΝΙΤΗΣ,0.1275281053675741
2021-08-17 20:00:00,145168,ΣΥΝΟΛΟ,1.0
2021-08-17 20:00:00,12400,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0854182739997795
2021-08-18 20:00:00,74622,ΑΕΡΙΟ,0.5225703441224667
2021-08-18 20:00:00,19133,ΑΙΟΛΙΚΑ,0.1339864703987451
2021-08-18 20:00:00,16530,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1157579237804451
2021-08-18 20:00:00,19446,ΛΙΓΝΙΤΗΣ,0.1361783778484292
2021-08-18 20:00:00,142798,ΣΥΝΟΛΟ,1.0
2021-08-18 20:00:00,13067,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0915068838499138
2021-08-19 20:00:00,76353,ΑΕΡΙΟ,0.5523699973956072
2021-08-19 20:00:00,21846,ΑΙΟΛΙΚΑ,0.1580432329195242
2021-08-19 20:00:00,8401,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0607763984142142
2021-08-19 20:00:00,19268,ΛΙΓΝΙΤΗΣ,0.1393928871140434
2021-08-19 20:00:00,138228,ΣΥΝΟΛΟ,1.0
2021-08-19 20:00:00,12360,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0894174841566108
2021-08-20 20:00:00,67577,ΑΕΡΙΟ,0.5242997905190473
2021-08-20 20:00:00,29298,ΑΙΟΛΙΚΑ,0.2273101093956086
2021-08-20 20:00:00,6621,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0513693847466832
2021-08-20 20:00:00,14089,ΛΙΓΝΙΤΗΣ,0.1093102645666847
2021-08-20 20:00:00,128890,ΣΥΝΟΛΟ,1.0
2021-08-20 20:00:00,11305,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0877104507719761
2021-08-21 20:00:00,42095,ΑΕΡΙΟ,0.3576556751658921
2021-08-21 20:00:00,45799,ΑΙΟΛΙΚΑ,0.3891263158789094
2021-08-21 20:00:00,7886,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0670025574143775
2021-08-21 20:00:00,9483,ΛΙΓΝΙΤΗΣ,0.0805712974842179
2021-08-21 20:00:00,117697,ΣΥΝΟΛΟ,1.0
2021-08-21 20:00:00,12434,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1056441540566029
2021-08-22 20:00:00,66208,ΑΕΡΙΟ,0.4894036944775027
2021-08-22 20:00:00,44418,ΑΙΟΛΙΚΑ,0.3283339370061279
2021-08-22 20:00:00,2012,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0148725264815239
2021-08-22 20:00:00,10010,ΛΙΓΝΙΤΗΣ,0.0739930368191125
2021-08-22 20:00:00,135283,ΣΥΝΟΛΟ,1.0
2021-08-22 20:00:00,12635,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0933968052157329
2021-08-23 20:00:00,76694,ΑΕΡΙΟ,0.5435975220787321
2021-08-23 20:00:00,30064,ΑΙΟΛΙΚΑ,0.2130898884368399
2021-08-23 20:00:00,10495,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0743872531647364
2021-08-23 20:00:00,11893,ΛΙΓΝΙΤΗΣ,0.0842961030860609
2021-08-23 20:00:00,141086,ΣΥΝΟΛΟ,1.0
2021-08-23 20:00:00,11940,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0846292332336305
2021-08-24 20:00:00,79251,ΑΕΡΙΟ,0.5579916777559513
2021-08-24 20:00:00,11087,ΑΙΟΛΙΚΑ,0.0780615226467834
2021-08-24 20:00:00,23107,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1626921262559054
2021-08-24 20:00:00,17910,ΛΙΓΝΙΤΗΣ,0.1261010075407135
2021-08-24 20:00:00,142029,ΣΥΝΟΛΟ,1.0
2021-08-24 20:00:00,10674,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0751536658006463
2021-08-25 20:00:00,78246,ΑΕΡΙΟ,0.5273956444666122
2021-08-25 20:00:00,15892,ΑΙΟΛΙΚΑ,0.1071156555205812
2021-08-25 20:00:00,20808,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1402506015650802
2021-08-25 20:00:00,19977,ΛΙΓΝΙΤΗΣ,0.1346494745994621
2021-08-25 20:00:00,148363,ΣΥΝΟΛΟ,1.0
2021-08-25 20:00:00,13440,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.090588623848264
2021-08-26 20:00:00,77128,ΑΕΡΙΟ,0.5276740144766909
2021-08-26 20:00:00,17326,ΑΙΟΛΙΚΑ,0.1185364585471313
2021-08-26 20:00:00,20964,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1434259677353146
2021-08-26 20:00:00,19428,ΛΙΓΝΙΤΗΣ,0.132917367924141
2021-08-26 20:00:00,146166,ΣΥΝΟΛΟ,1.0
2021-08-26 20:00:00,11320,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.077446191316722
2021-08-27 20:00:00,77994,ΑΕΡΙΟ,0.5578052251775459
2021-08-27 20:00:00,10354,ΑΙΟΛΙΚΑ,0.0740507641804281
2021-08-27 20:00:00,28742,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2055598864278409
2021-08-27 20:00:00,10212,ΛΙΓΝΙΤΗΣ,0.0730351944958983
2021-08-27 20:00:00,139823,ΣΥΝΟΛΟ,1.0
2021-08-27 20:00:00,12521,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0895489297182867
2021-08-28 20:00:00,61318,ΑΕΡΙΟ,0.4873741187317685
2021-08-28 20:00:00,18100,ΑΙΟΛΙΚΑ,0.1438643065501975
2021-08-28 20:00:00,27845,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2213205312646546
2021-08-28 20:00:00,9567,ΛΙΓΝΙΤΗΣ,0.076041426561643
2021-08-28 20:00:00,125813,ΣΥΝΟΛΟ,1.0
2021-08-28 20:00:00,8983,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0713996168917361
2021-08-29 20:00:00,72293,ΑΕΡΙΟ,0.5219485076458782
2021-08-29 20:00:00,13961,ΑΙΟΛΙΚΑ,0.1007970773829292
2021-08-29 20:00:00,27152,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1960348288160801
2021-08-29 20:00:00,12773,ΛΙΓΝΙΤΗΣ,0.0922198316318426
2021-08-29 20:00:00,138506,ΣΥΝΟΛΟ,1.0
2021-08-29 20:00:00,12327,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0889997545232697
2021-08-30 20:00:00,76931,ΑΕΡΙΟ,0.5360223519739135
2021-08-30 20:00:00,8675,ΑΙΟΛΙΚΑ,0.0604436950432686
2021-08-30 20:00:00,22096,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1539554911442148
2021-08-30 20:00:00,16210,ΛΙΓΝΙΤΗΣ,0.1129443569626956
2021-08-30 20:00:00,143522,ΣΥΝΟΛΟ,1.0
2021-08-30 20:00:00,19610,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1366341048759075
2021-08-31 20:00:00,73187,ΑΕΡΙΟ,0.5233287331335941
2021-08-31 20:00:00,12052,ΑΙΟΛΙΚΑ,0.086178664130598
2021-08-31 20:00:00,27229,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1947028580826462
2021-08-31 20:00:00,18270,ΛΙΓΝΙΤΗΣ,0.1306409055481269
2021-08-31 20:00:00,139849,ΣΥΝΟΛΟ,1.0
2021-08-31 20:00:00,9111,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0651488391050347
2021-09-01 20:00:00,58148,ΑΕΡΙΟ,0.4515367531721256
2021-09-01 20:00:00,24202,ΑΙΟΛΙΚΑ,0.1879358275481837
2021-09-01 20:00:00,20641,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1602835888117535
2021-09-01 20:00:00,17447,ΛΙΓΝΙΤΗΣ,0.135481215735607
2021-09-01 20:00:00,128778,ΣΥΝΟΛΟ,1.0
2021-09-01 20:00:00,8340,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.06476261473233
2021-09-02 20:00:00,56293,ΑΕΡΙΟ,0.4591448892368928
2021-09-02 20:00:00,30373,ΑΙΟΛΙΚΑ,0.2477325372744771
2021-09-02 20:00:00,15335,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1250774852370232
2021-09-02 20:00:00,11981,ΛΙΓΝΙΤΗΣ,0.0977211183974421
2021-09-02 20:00:00,122604,ΣΥΝΟΛΟ,1.0
2021-09-02 20:00:00,8622,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0703239698541646
2021-09-03 20:00:00,74676,ΑΕΡΙΟ,0.6384910693673743
2021-09-03 20:00:00,13641,ΑΙΟΛΙΚΑ,0.1166326085655411
2021-09-03 20:00:00,15495,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1324845883529844
2021-09-03 20:00:00,4625,ΛΙΓΝΙΤΗΣ,0.0395444479595064
2021-09-03 20:00:00,116957,ΣΥΝΟΛΟ,1.0
2021-09-03 20:00:00,8520,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0728472857545935
2021-09-04 20:00:00,57144,ΑΕΡΙΟ,0.5238339689058374
2021-09-04 20:00:00,21472,ΑΙΟΛΙΚΑ,0.1968319155177471
2021-09-04 20:00:00,18950,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1737129656790847
2021-09-04 20:00:00,4039,ΛΙΓΝΙΤΗΣ,0.0370251540041067
2021-09-04 20:00:00,109088,ΣΥΝΟΛΟ,1.0
2021-09-04 20:00:00,7483,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0685959958932238
2021-09-05 20:00:00,49021,ΑΕΡΙΟ,0.429462525734811
2021-09-05 20:00:00,61771,ΑΙΟΛΙΚΑ,0.5411625563975645
2021-09-05 20:00:00,-8129,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.0712164352358841
2021-09-05 20:00:00,4168,ΛΙΓΝΙΤΗΣ,0.036514959043322
2021-09-05 20:00:00,114145,ΣΥΝΟΛΟ,1.0
2021-09-05 20:00:00,7314,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0640763940601866
2021-09-06 20:00:00,57431,ΑΕΡΙΟ,0.4948175591263516
2021-09-06 20:00:00,60654,ΑΙΟΛΙΚΑ,0.5225864817128333
2021-09-06 20:00:00,-16984,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.1463317968379787
2021-09-06 20:00:00,4484,ΛΙΓΝΙΤΗΣ,0.0386335243182699
2021-09-06 20:00:00,116065,ΣΥΝΟΛΟ,1.0
2021-09-06 20:00:00,10480,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0902942316805238
2021-09-07 20:00:00,68478,ΑΕΡΙΟ,0.5534738611748731
2021-09-07 20:00:00,48705,ΑΙΟΛΙΚΑ,0.3936584656170185
2021-09-07 20:00:00,-10365,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.0837751770068862
2021-09-07 20:00:00,4190,ΛΙΓΝΙΤΗΣ,0.0338657010765898
2021-09-07 20:00:00,123724,ΣΥΝΟΛΟ,1.0
2021-09-07 20:00:00,12716,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1027771491384048
2021-09-08 20:00:00,78848,ΑΕΡΙΟ,0.6573350784903835
2021-09-08 20:00:00,27988,ΑΙΟΛΙΚΑ,0.2333286091820826
2021-09-08 20:00:00,-2048,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.0170736384023476
2021-09-08 20:00:00,4423,ΛΙΓΝΙΤΗΣ,0.03687338996757
2021-09-08 20:00:00,119951,ΣΥΝΟΛΟ,1.0
2021-09-08 20:00:00,10740,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0895365607623112
2021-09-09 20:00:00,83702,ΑΕΡΙΟ,0.7314881977155742
2021-09-09 20:00:00,15042,ΑΙΟΛΙΚΑ,0.1314549887701329
2021-09-09 20:00:00,2629,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0229753467276079
2021-09-09 20:00:00,4603,ΛΙΓΝΙΤΗΣ,0.0402265199646936
2021-09-09 20:00:00,114427,ΣΥΝΟΛΟ,1.0
2021-09-09 20:00:00,8451,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0738549468219913
2021-09-10 20:00:00,80643,ΑΕΡΙΟ,0.7438773533562711
2021-09-10 20:00:00,6757,ΑΙΟΛΙΚΑ,0.0623287734413194
2021-09-10 20:00:00,9693,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0894113957328266
2021-09-10 20:00:00,4153,ΛΙΓΝΙΤΗΣ,0.0383086275124759
2021-09-10 20:00:00,108409,ΣΥΝΟΛΟ,1.0
2021-09-10 20:00:00,7163,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0660738499571068
2021-09-11 20:00:00,63862,ΑΕΡΙΟ,0.6219456374597053
2021-09-11 20:00:00,24975,ΑΙΟΛΙΚΑ,0.2432290297133841
2021-09-11 20:00:00,4131,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0402313962661057
2021-09-11 20:00:00,3952,ΛΙΓΝΙΤΗΣ,0.038488133150242
2021-09-11 20:00:00,102681,ΣΥΝΟΛΟ,1.0
2021-09-11 20:00:00,5761,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0561058034105628
2021-09-12 20:00:00,71641,ΑΕΡΙΟ,0.6417316839399124
2021-09-12 20:00:00,38339,ΑΙΟΛΙΚΑ,0.3434255667923717
2021-09-12 20:00:00,-10003,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.0896029094296693
2021-09-12 20:00:00,4763,ΛΙΓΝΙΤΗΣ,0.042665066241479
2021-09-12 20:00:00,111637,ΣΥΝΟΛΟ,1.0
2021-09-12 20:00:00,6897,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0617805924559062
2021-09-13 20:00:00,68489,ΑΕΡΙΟ,0.6032572314413558
2021-09-13 20:00:00,40354,ΑΙΟΛΙΚΑ,0.3554416375999718
2021-09-13 20:00:00,-8912,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.0784976922805904
2021-09-13 20:00:00,7311,ΛΙΓΝΙΤΗΣ,0.0643959412324278
2021-09-13 20:00:00,113532,ΣΥΝΟΛΟ,1.0
2021-09-13 20:00:00,6290,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.055402882006835
2021-09-14 20:00:00,82975,ΑΕΡΙΟ,0.7019109573397173
2021-09-14 20:00:00,13231,ΑΙΟΛΙΚΑ,0.1119250843815824
2021-09-14 20:00:00,729,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0061668344429123
2021-09-14 20:00:00,13066,ΛΙΓΝΙΤΗΣ,0.1105292988080837
2021-09-14 20:00:00,118213,ΣΥΝΟΛΟ,1.0
2021-09-14 20:00:00,8212,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0694678250277042
